date,station_id,time,wind direction
20230101,488200,07:00am,low winds from changing directions
20230101,488200,08:00am,low winds from changing directions
20230101,488200,09:00am,north (10°)
20230101,488200,10:00am,low winds from changing directions
20230101,488200,11:00am,low winds from changing directions
20230101,488200,12:00pm,low winds from changing directions
20230101,488200,01:00pm,south-southeast (160°)
20230101,488200,02:00pm,low winds from changing directions
20230101,488200,03:00pm,northwest (310°)
20230101,488200,04:00pm,west-northwest (290°)
20230101,488200,05:00pm,low winds from changing directions
20230101,488200,06:00pm,west (280°)
20230101,488200,07:00pm,west-northwest (290°)
20230101,488200,08:00pm,northwest (320°)
20230101,488200,09:00pm,northwest (320°)
20230101,488200,10:00pm,west (280°)
20230101,488200,11:00pm,northwest (310°)
20230101,488200,12:00am,west-northwest (290°)
20230101,488200,01:00am,west-northwest (290°)
20230101,488200,02:00am,low winds from changing directions
20230101,488200,03:00am,northeast (40°)
20230101,488200,04:00am,calm
20230101,488200,05:00am,low winds from changing directions
20230101,488200,06:00am,east (80°)
20230102,488200,07:00am,north-northeast (20°)
20230102,488200,08:00am,northeast (50°)
20230102,488200,09:00am,east-northeast (60°)
20230102,488200,10:00am,northeast (40°)
20230102,488200,11:00am,north-northeast (30°)
20230102,488200,12:00pm,north-northeast (20°)
20230102,488200,01:00pm,low winds from changing directions
20230102,488200,02:00pm,low winds from changing directions
20230102,488200,03:00pm,low winds from changing directions
20230102,488200,04:00pm,low winds from changing directions
20230102,488200,05:00pm,north-northeast (20°)
20230102,488200,06:00pm,east-northeast (70°)
20230102,488200,07:00pm,east (80°)
20230102,488200,08:00pm,east (80°)
20230102,488200,09:00pm,east-northeast (60°)
20230102,488200,10:00pm,east-northeast (60°)
20230102,488200,11:00pm,north-northeast (30°)
20230102,488200,12:00am,north-northeast (20°)
20230102,488200,01:00am,north-northeast (20°)
20230102,488200,02:00am,north-northeast (20°)
20230102,488200,03:00am,north-northeast (30°)
20230102,488200,04:00am,northeast (40°)
20230102,488200,05:00am,northeast (50°)
20230102,488200,06:00am,east (100°)
20230103,488200,07:00am,east (90°)
