date,station_id,time,wind direction
20210101,488200,07:00am,north-northeast (20°)
20210101,488200,08:00am,northeast (40°)
20210101,488200,09:00am,northeast (40°)
20210101,488200,10:00am,northeast (40°)
20210101,488200,11:00am,northeast (40°)
20210101,488200,12:00pm,northeast (50°)
20210101,488200,01:00pm,low winds from changing directions
20210101,488200,02:00pm,low winds from changing directions
20210101,488200,03:00pm,northeast (50°)
20210101,488200,04:00pm,west (280°)
20210101,488200,05:00pm,low winds from changing directions
20210101,488200,06:00pm,southwest (220°)
20210101,488200,07:00pm,west-southwest (240°)
20210101,488200,08:00pm,low winds from changing directions
20210101,488200,09:00pm,low winds from changing directions
20210101,488200,10:00pm,northwest (310°)
20210101,488200,11:00pm,low winds from changing directions
20210101,488200,12:00am,east (100°)
20210101,488200,01:00am,northeast (40°)
20210101,488200,02:00am,east-northeast (60°)
20210101,488200,03:00am,east (80°)
20210101,488200,04:00am,east-northeast (60°)
20210101,488200,05:00am,low winds from changing directions
20210101,488200,06:00am,north-northwest (340°)
20210102,488200,07:00am,northwest (310°)
20210102,488200,08:00am,low winds from changing directions
20210102,488200,09:00am,low winds from changing directions
20210102,488200,10:00am,low winds from changing directions
20210102,488200,11:00am,low winds from changing directions
20210102,488200,12:00pm,west-southwest (240°)
20210102,488200,01:00pm,west (260°)
20210102,488200,02:00pm,low winds from changing directions
20210102,488200,03:00pm,low winds from changing directions
20210102,488200,04:00pm,south-southeast (160°)
20210102,488200,05:00pm,south-southeast (160°)
20210102,488200,06:00pm,southeast (140°)
20210102,488200,07:00pm,east-southeast (110°)
20210102,488200,08:00pm,east-southeast (110°)
20210102,488200,09:00pm,east (100°)
20210102,488200,10:00pm,southeast (140°)
20210102,488200,11:00pm,east (80°)
20210102,488200,12:00am,east (80°)
20210102,488200,01:00am,east-northeast (60°)
20210102,488200,02:00am,northeast (50°)
20210102,488200,03:00am,northeast (50°)
20210102,488200,04:00am,east-northeast (60°)
20210102,488200,05:00am,northeast (50°)
20210102,488200,06:00am,east-northeast (70°)
20210103,488200,07:00am,west-northwest (290°)
20210103,488200,08:00am,west-northwest (300°)
20210103,488200,09:00am,west-northwest (290°)
20210103,488200,10:00am,northwest (310°)
20210103,488200,11:00am,west-northwest (290°)
20210103,488200,12:00pm,west-northwest (300°)
20210103,488200,01:00pm,east (80°)
20210103,488200,02:00pm,low winds from changing directions
20210103,488200,03:00pm,east (100°)
20210103,488200,04:00pm,east (90°)
20210103,488200,05:00pm,east-southeast (110°)
20210103,488200,06:00pm,east (100°)
20210103,488200,07:00pm,east (80°)
20210103,488200,08:00pm,east-northeast (60°)
20210103,488200,09:00pm,east-northeast (70°)
20210103,488200,10:00pm,low winds from changing directions
20210103,488200,11:00pm,low winds from changing directions
20210103,488200,12:00am,north-northwest (330°)
20210103,488200,01:00am,northwest (310°)
20210103,488200,02:00am,north-northwest (340°)
20210103,488200,03:00am,north-northwest (330°)
20210103,488200,04:00am,low winds from changing directions
20210103,488200,05:00am,east (100°)
20210103,488200,06:00am,east-northeast (70°)
20210104,488200,07:00am,north-northeast (30°)
20210104,488200,08:00am,north (360°)
20210104,488200,09:00am,low winds from changing directions
20210104,488200,10:00am,north-northeast (20°)
20210104,488200,11:00am,north-northeast (20°)
20210104,488200,12:00pm,north (350°)
20210104,488200,01:00pm,northeast (40°)
20210104,488200,02:00pm,low winds from changing directions
20210104,488200,03:00pm,low winds from changing directions
20210104,488200,04:00pm,northeast (40°)
20210104,488200,05:00pm,east-northeast (70°)
20210104,488200,06:00pm,east (80°)
20210104,488200,07:00pm,low winds from changing directions
20210104,488200,08:00pm,low winds from changing directions
20210104,488200,09:00pm,east (90°)
20210104,488200,10:00pm,east (80°)
20210104,488200,11:00pm,low winds from changing directions
20210104,488200,12:00am,low winds from changing directions
20210104,488200,01:00am,east (90°)
20210104,488200,02:00am,northeast (50°)
20210104,488200,03:00am,north-northeast (30°)
20210104,488200,04:00am,east (80°)
20210104,488200,05:00am,east (80°)
20210104,488200,06:00am,low winds from changing directions
20210105,488200,07:00am,west (280°)
20210105,488200,08:00am,northwest (310°)
20210105,488200,09:00am,west (280°)
20210105,488200,10:00am,northwest (320°)
20210105,488200,11:00am,north-northwest (340°)
20210105,488200,12:00pm,west-northwest (290°)
20210105,488200,01:00pm,northwest (310°)
20210105,488200,02:00pm,north-northeast (20°)
20210105,488200,03:00pm,east-northeast (60°)
20210105,488200,04:00pm,north (360°)
20210105,488200,05:00pm,low winds from changing directions
20210105,488200,06:00pm,low winds from changing directions
20210105,488200,07:00pm,low winds from changing directions
20210105,488200,08:00pm,east-northeast (70°)
20210105,488200,09:00pm,north-northeast (20°)
20210105,488200,10:00pm,north-northwest (340°)
20210105,488200,11:00pm,northwest (320°)
20210105,488200,12:00am,north (10°)
20210105,488200,01:00am,north (10°)
20210105,488200,02:00am,north (350°)
20210105,488200,03:00am,north (360°)
20210105,488200,04:00am,north (10°)
20210105,488200,05:00am,north (360°)
20210105,488200,06:00am,north (360°)
20210106,488200,07:00am,northeast (40°)
20210106,488200,08:00am,north-northeast (30°)
20210106,488200,09:00am,north (10°)
20210106,488200,10:00am,north (10°)
20210106,488200,11:00am,north (350°)
20210106,488200,12:00pm,north-northeast (30°)
20210106,488200,01:00pm,north (10°)
20210106,488200,02:00pm,north-northeast (30°)
20210106,488200,03:00pm,northeast (50°)
20210106,488200,04:00pm,north-northeast (20°)
20210106,488200,05:00pm,northeast (40°)
20210106,488200,06:00pm,north-northeast (30°)
20210106,488200,07:00pm,low winds from changing directions
20210106,488200,08:00pm,low winds from changing directions
20210106,488200,09:00pm,east-northeast (70°)
20210106,488200,10:00pm,northeast (40°)
20210106,488200,11:00pm,east-northeast (60°)
20210106,488200,12:00am,east-northeast (70°)
20210106,488200,01:00am,north-northeast (30°)
20210106,488200,02:00am,north-northeast (20°)
20210106,488200,03:00am,north (10°)
20210106,488200,04:00am,north-northeast (30°)
20210106,488200,05:00am,northeast (40°)
20210106,488200,06:00am,northeast (40°)
20210107,488200,07:00am,northeast (40°)
20210107,488200,08:00am,northeast (50°)
20210107,488200,09:00am,northeast (40°)
20210107,488200,10:00am,northeast (40°)
20210107,488200,11:00am,northeast (40°)
20210107,488200,12:00pm,north-northeast (20°)
20210107,488200,01:00pm,north-northeast (20°)
20210107,488200,02:00pm,north-northeast (20°)
20210107,488200,03:00pm,north-northeast (20°)
20210107,488200,04:00pm,north-northeast (20°)
20210107,488200,05:00pm,north-northeast (30°)
20210107,488200,06:00pm,northeast (40°)
20210107,488200,07:00pm,northeast (50°)
20210107,488200,08:00pm,northeast (50°)
20210107,488200,09:00pm,northeast (50°)
20210107,488200,10:00pm,northeast (40°)
20210107,488200,11:00pm,northeast (50°)
20210107,488200,12:00am,northeast (40°)
20210107,488200,01:00am,north-northeast (20°)
20210107,488200,02:00am,northeast (50°)
20210107,488200,03:00am,northeast (40°)
20210107,488200,04:00am,north-northeast (30°)
20210107,488200,05:00am,north-northeast (20°)
20210107,488200,06:00am,north-northeast (20°)
20210108,488200,07:00am,north-northeast (30°)
20210108,488200,08:00am,north-northeast (20°)
20210108,488200,09:00am,north-northeast (20°)
20210108,488200,10:00am,north (10°)
20210108,488200,11:00am,north (10°)
20210108,488200,12:00pm,north-northeast (20°)
20210108,488200,01:00pm,north-northeast (20°)
20210108,488200,02:00pm,north (10°)
20210108,488200,03:00pm,north (10°)
20210108,488200,04:00pm,north-northeast (30°)
20210108,488200,05:00pm,north-northeast (30°)
20210108,488200,06:00pm,northeast (40°)
20210108,488200,07:00pm,east-northeast (60°)
20210108,488200,08:00pm,east-northeast (60°)
20210108,488200,09:00pm,east (80°)
20210108,488200,10:00pm,east-northeast (70°)
20210108,488200,11:00pm,east (80°)
20210108,488200,12:00am,east-northeast (70°)
20210108,488200,01:00am,northeast (50°)
20210108,488200,02:00am,northeast (40°)
20210108,488200,03:00am,northeast (40°)
20210108,488200,04:00am,northeast (40°)
20210108,488200,05:00am,northeast (40°)
20210108,488200,06:00am,north (10°)
20210109,488200,07:00am,north-northeast (30°)
20210109,488200,08:00am,north-northeast (20°)
20210109,488200,09:00am,northeast (50°)
20210109,488200,10:00am,north-northeast (30°)
20210109,488200,11:00am,northeast (40°)
20210109,488200,12:00pm,northeast (40°)
20210109,488200,01:00pm,north (10°)
20210109,488200,02:00pm,north (10°)
20210109,488200,03:00pm,north (10°)
20210109,488200,04:00pm,northeast (40°)
20210109,488200,05:00pm,north-northeast (30°)
20210109,488200,06:00pm,east-northeast (60°)
20210109,488200,07:00pm,east-northeast (70°)
20210109,488200,08:00pm,east-northeast (60°)
20210109,488200,09:00pm,east (80°)
20210109,488200,10:00pm,east-northeast (70°)
20210109,488200,11:00pm,east-northeast (70°)
20210109,488200,12:00am,east-northeast (60°)
20210109,488200,01:00am,northeast (40°)
20210109,488200,02:00am,northeast (40°)
20210109,488200,03:00am,north-northeast (20°)
20210109,488200,04:00am,north (10°)
20210109,488200,05:00am,north (360°)
20210109,488200,06:00am,north-northeast (20°)
20210110,488200,07:00am,north (10°)
20210110,488200,08:00am,north (360°)
20210110,488200,09:00am,north (360°)
20210110,488200,10:00am,north (10°)
20210110,488200,11:00am,north (350°)
20210110,488200,12:00pm,north (350°)
20210110,488200,01:00pm,northwest (310°)
20210110,488200,02:00pm,north-northeast (20°)
20210110,488200,03:00pm,low winds from changing directions
20210110,488200,04:00pm,low winds from changing directions
20210110,488200,05:00pm,low winds from changing directions
20210110,488200,06:00pm,low winds from changing directions
20210110,488200,07:00pm,southwest (230°)
20210110,488200,08:00pm,west-northwest (300°)
20210110,488200,09:00pm,low winds from changing directions
20210110,488200,10:00pm,north (350°)
20210110,488200,11:00pm,low winds from changing directions
20210110,488200,12:00am,north (10°)
20210110,488200,01:00am,north (10°)
20210110,488200,02:00am,north (360°)
20210110,488200,03:00am,north (360°)
20210110,488200,04:00am,north (10°)
20210110,488200,05:00am,north (10°)
20210110,488200,06:00am,north (360°)
20210111,488200,07:00am,north (350°)
20210111,488200,08:00am,north (360°)
20210111,488200,09:00am,north (350°)
20210111,488200,10:30am,north (360°)
20210111,488200,11:00am,north (360°)
20210111,488200,12:00pm,north (360°)
20210111,488200,01:00pm,north-northwest (340°)
20210111,488200,02:00pm,north-northeast (20°)
20210111,488200,03:00pm,north-northwest (330°)
20210111,488200,04:00pm,north-northwest (340°)
20210111,488200,05:00pm,north-northwest (340°)
20210111,488200,06:00pm,north-northwest (340°)
20210111,488200,07:00pm,north (350°)
20210111,488200,08:00pm,northwest (310°)
20210111,488200,09:00pm,low winds from changing directions
20210111,488200,10:00pm,low winds from changing directions
20210111,488200,11:00pm,low winds from changing directions
20210111,488200,12:00am,northwest (310°)
20210111,488200,01:00am,north-northwest (340°)
20210111,488200,02:00am,low winds from changing directions
20210111,488200,03:00am,low winds from changing directions
20210111,488200,04:00am,low winds from changing directions
20210111,488200,05:30am,north (350°)
20210111,488200,06:00am,northwest (310°)
20210112,488200,07:00am,north-northeast (20°)
20210112,488200,08:00am,north (10°)
20210112,488200,09:00am,north-northeast (20°)
20210112,488200,10:00am,north-northeast (30°)
20210112,488200,11:30am,northeast (40°)
20210112,488200,12:00pm,north-northwest (340°)
20210112,488200,01:00pm,low winds from changing directions
20210112,488200,02:00pm,west (280°)
20210112,488200,03:00pm,west (260°)
20210112,488200,04:00pm,west-northwest (300°)
20210112,488200,05:00pm,west-northwest (290°)
20210112,488200,06:00pm,west (260°)
20210112,488200,07:00pm,west-southwest (240°)
20210112,488200,08:00pm,west-southwest (240°)
20210112,488200,09:00pm,northwest (310°)
20210112,488200,10:00pm,west-northwest (300°)
20210112,488200,11:00pm,northwest (320°)
20210112,488200,12:00am,west-northwest (290°)
20210112,488200,01:00am,west (280°)
20210112,488200,02:00am,northwest (310°)
20210112,488200,03:00am,east (100°)
20210112,488200,04:00am,east (90°)
20210112,488200,05:00am,east-northeast (70°)
20210112,488200,06:00am,northeast (50°)
