date,station_id,time,humidity
20210108,488200,06:00pm,47%
20210108,488200,07:00pm,47%
20210108,488200,08:00pm,47%
20210108,488200,09:00pm,50%
20210108,488200,10:00pm,50%
20210108,488200,11:00pm,53%
20210108,488200,12:00am,57%
20210108,488200,01:00am,46%
20210108,488200,02:00am,46%
20210108,488200,03:00am,46%
20210108,488200,04:00am,46%
20210108,488200,05:00am,46%
20210108,488200,06:00am,46%
20210109,488200,07:00am,43%
20210109,488200,08:00am,40%
20210109,488200,09:00am,40%
20210109,488200,10:00am,37%
20210109,488200,11:00am,37%
20210109,488200,12:00pm,35%
20210109,488200,01:00pm,35%
20210109,488200,02:00pm,35%
20210109,488200,03:00pm,32%
20210109,488200,04:00pm,32%
20210109,488200,05:00pm,35%
20210109,488200,06:00pm,37%
20210109,488200,07:00pm,37%
20210109,488200,08:00pm,37%
20210109,488200,09:00pm,37%
20210109,488200,10:00pm,43%
20210109,488200,11:00pm,43%
20210109,488200,12:00am,40%
20210109,488200,01:00am,40%
20210109,488200,02:00am,34%
20210109,488200,03:00am,37%
20210109,488200,04:00am,40%
20210109,488200,05:00am,37%
20210109,488200,06:00am,37%
20210110,488200,07:00am,40%
20210110,488200,08:00am,40%
20210110,488200,09:00am,40%
20210110,488200,10:00am,35%
20210110,488200,11:00am,32%
20210110,488200,12:00pm,32%
20210110,488200,01:00pm,35%
20210110,488200,02:00pm,35%
20210110,488200,03:00pm,35%
20210110,488200,04:00pm,35%
20210110,488200,05:00pm,38%
20210110,488200,06:00pm,40%
20210110,488200,07:00pm,44%
20210110,488200,08:00pm,44%
20210110,488200,09:00pm,54%
20210110,488200,10:00pm,47%
20210110,488200,11:00pm,54%
20210110,488200,12:00am,47%
20210110,488200,01:00am,47%
20210110,488200,02:00am,50%
20210110,488200,03:00am,40%
20210110,488200,04:00am,37%
20210110,488200,05:00am,32%
20210110,488200,06:00am,37%
20210111,488200,07:00am,40%
20210111,488200,08:00am,43%
20210111,488200,09:00am,40%
20210111,488200,10:00am,35%
20210111,488200,11:00am,30%
20210111,488200,12:00pm,28%
20210111,488200,01:00pm,27%
20210111,488200,02:00pm,20%
20210111,488200,03:00pm,20%
20210111,488200,04:00pm,21%
20210111,488200,05:00pm,23%
20210111,488200,06:00pm,28%
20210111,488200,07:00pm,31%
20210111,488200,08:00pm,47%
20210111,488200,09:00pm,47%
20210111,488200,10:00pm,44%
20210111,488200,11:00pm,33%
20210111,488200,12:00am,44%
20210111,488200,01:00am,50%
20210111,488200,02:00am,40%
20210111,488200,03:00am,47%
20210111,488200,04:00am,40%
20210111,488200,05:30am,47%
20210111,488200,06:00am,40%
20210112,488200,07:00am,38%
20210112,488200,08:00am,33%
20210112,488200,09:00am,33%
20210112,488200,10:00am,21%
20210112,488200,11:30am,19%
20210112,488200,12:00pm,18%
20210112,488200,01:00pm,16%
20210112,488200,02:00pm,18%
20210112,488200,03:00pm,18%
20210112,488200,04:00pm,20%
20210112,488200,05:00pm,19%
20210112,488200,06:00pm,20%
20210112,488200,07:00pm,20%
20210112,488200,08:00pm,31%
20210112,488200,09:00pm,36%
20210112,488200,10:00pm,36%
20210112,488200,11:00pm,44%
20210112,488200,12:00am,41%
20210112,488200,01:00am,51%
20210112,488200,02:00am,51%
20210112,488200,03:00am,58%
20210112,488200,04:00am,66%
20210112,488200,05:00am,66%
20210112,488200,06:00am,66%
20210113,488200,07:00am,62%
20210113,488200,08:00am,62%
20210113,488200,09:00am,47%
20210113,488200,10:00am,36%
20210113,488200,11:00am,30%
20210113,488200,12:00pm,30%
20210113,488200,01:00pm,26%
20210113,488200,02:00pm,24%
20210113,488200,03:00pm,23%
20210113,488200,04:00pm,24%
20210113,488200,05:00pm,24%
20210113,488200,06:00pm,26%
20210113,488200,07:00pm,42%
20210113,488200,08:00pm,48%
20210113,488200,09:00pm,48%
20210113,488200,10:00pm,51%
20210113,488200,11:00pm,55%
20210113,488200,12:00am,58%
20210113,488200,01:00am,62%
20210113,488200,02:00am,62%
20210113,488200,03:00am,62%
20210113,488200,04:30am,67%
20210113,488200,05:00am,66%
20210113,488200,06:00am,66%
20210114,488200,07:00am,71%
20210114,488200,08:00am,71%
20210114,488200,09:00am,55%
20210114,488200,10:00am,48%
20210114,488200,11:00am,45%
20210114,488200,12:00pm,43%
20210114,488200,01:00pm,40%
20210114,488200,02:00pm,35%
20210114,488200,03:00pm,38%
20210114,488200,04:00pm,38%
20210114,488200,05:00pm,40%
20210114,488200,06:00pm,46%
20210114,488200,07:00pm,49%
20210114,488200,08:00pm,59%
20210114,488200,09:00pm,68%
20210114,488200,10:00pm,67%
20210114,488200,11:00pm,77%
20210114,488200,12:00am,77%
20210114,488200,01:00am,82%
20210114,488200,02:00am,88%
20210114,488200,03:00am,88%
20210114,488200,04:00am,88%
20210114,488200,05:30am,88%
20210114,488200,06:00am,94%
20210115,488200,07:00am,88%
20210115,488200,08:00am,94%
20210115,488200,09:00am,88%
20210115,488200,10:00am,82%
20210115,488200,11:00am,68%
20210115,488200,12:00pm,68%
20210115,488200,01:00pm,64%
20210115,488200,02:00pm,60%
20210115,488200,03:00pm,60%
20210115,488200,04:00pm,60%
20210115,488200,05:00pm,60%
20210115,488200,06:00pm,64%
20210115,488200,07:00pm,64%
20210115,488200,08:00pm,64%
20210115,488200,09:00pm,68%
20210115,488200,10:00pm,72%
20210115,488200,11:00pm,72%
20210115,488200,12:00am,72%
20210115,488200,01:00am,72%
20210115,488200,02:00am,72%
20210115,488200,03:00am,72%
20210115,488200,04:00am,72%
20210115,488200,05:00am,72%
20210115,488200,06:00am,82%
20210116,488200,07:00am,77%
20210116,488200,08:00am,72%
20210116,488200,09:00am,82%
20210116,488200,10:00am,77%
20210116,488200,11:00am,64%
20210116,488200,12:00pm,64%
20210116,488200,01:00pm,60%
20210116,488200,02:00pm,60%
20210116,488200,03:00pm,60%
20210116,488200,04:00pm,60%
20210116,488200,05:00pm,73%
20210116,488200,06:00pm,73%
20210116,488200,07:00pm,73%
20210116,488200,08:00pm,73%
20210116,488200,09:00pm,77%
20210116,488200,10:00pm,77%
20210116,488200,11:00pm,77%
20210116,488200,12:00am,83%
20210116,488200,01:00am,88%
20210116,488200,02:00am,82%
20210116,488200,03:00am,82%
20210116,488200,04:00am,88%
20210116,488200,05:00am,88%
20210116,488200,06:00am,94%
20210117,488200,07:00am,94%
20210117,488200,08:00am,88%
20210117,488200,09:00am,94%
20210117,488200,10:00am,88%
20210117,488200,11:00am,68%
20210117,488200,12:00pm,55%
20210117,488200,01:00pm,59%
20210117,488200,02:00pm,55%
20210117,488200,03:00pm,51%
20210117,488200,04:00pm,51%
20210117,488200,05:00pm,51%
20210117,488200,06:00pm,51%
20210117,488200,07:00pm,55%
20210117,488200,08:00pm,51%
20210117,488200,09:00pm,55%
20210117,488200,10:00pm,58%
20210117,488200,11:00pm,54%
20210117,488200,12:00am,54%
20210117,488200,01:00am,58%
20210117,488200,02:00am,58%
20210117,488200,03:00am,62%
20210117,488200,04:00am,58%
20210117,488200,05:00am,58%
20210117,488200,06:00am,50%
20210118,488200,07:00am,50%
20210118,488200,08:00am,51%
20210118,488200,09:00am,39%
20210118,488200,10:00am,34%
20210118,488200,11:00am,32%
20210118,488200,12:00pm,34%
20210118,488200,01:00pm,37%
20210118,488200,02:00pm,34%
20210118,488200,03:00pm,37%
20210118,488200,04:00pm,37%
20210118,488200,05:00pm,40%
20210118,488200,06:00pm,42%
20210118,488200,07:00pm,42%
20210118,488200,08:00pm,48%
20210118,488200,09:00pm,63%
20210118,488200,10:00pm,51%
20210118,488200,11:00pm,62%
20210118,488200,12:00am,76%
20210118,488200,01:00am,76%
20210118,488200,02:00am,82%
20210118,488200,03:00am,87%
