date,station_id,time,humidity
20220104,488200,09:00am,78%
20220104,488200,10:00am,73%
20220104,488200,11:00am,65%
20220104,488200,12:00pm,57%
20220104,488200,01:00pm,57%
20220104,488200,02:00pm,57%
20220104,488200,03:00pm,57%
20220104,488200,04:00pm,54%
20220104,488200,05:00pm,61%
20220104,488200,06:00pm,69%
20220104,488200,07:00pm,65%
20220104,488200,08:00pm,78%
20220104,488200,09:00pm,83%
20220104,488200,10:00pm,83%
20220104,488200,11:00pm,88%
20220105,488200,12:00am,88%
20220105,488200,01:00am,88%
20220105,488200,02:00am,88%
20220105,488200,03:30am,94%
20220105,488200,04:00am,94%
20220105,488200,05:00am,94%
20220105,488200,06:00am,88%
20220105,488200,07:00am,94%
20220105,488200,08:00am,94%
20220105,488200,09:00am,83%
20220105,488200,10:00am,83%
20220105,488200,11:00am,78%
20220105,488200,12:00pm,78%
20220105,488200,01:00pm,65%
20220105,488200,02:00pm,65%
20220105,488200,03:00pm,65%
20220105,488200,04:00pm,73%
20220105,488200,05:00pm,78%
20220105,488200,06:00pm,83%
20220105,488200,07:00pm,88%
20220105,488200,08:00pm,88%
20220105,488200,09:00pm,88%
20220105,488200,10:00pm,88%
20220105,488200,11:00pm,94%
20220106,488200,12:00am,88%
20220106,488200,01:00am,88%
20220106,488200,02:00am,88%
20220106,488200,03:00am,94%
20220106,488200,04:00am,88%
20220106,488200,05:00am,88%
20220106,488200,06:00am,88%
20220106,488200,07:00am,94%
20220106,488200,08:00am,94%
20220106,488200,09:00am,88%
20220106,488200,10:00am,78%
20220106,488200,11:00am,78%
20220106,488200,12:00pm,73%
20220106,488200,01:00pm,65%
20220106,488200,02:00pm,69%
20220106,488200,03:00pm,65%
20220106,488200,04:00pm,61%
20220106,488200,05:00pm,65%
20220106,488200,06:30pm,73%
20220106,488200,07:00pm,78%
20220106,488200,08:00pm,78%
20220106,488200,09:00pm,83%
20220106,488200,10:00pm,83%
20220106,488200,11:00pm,88%
20220107,488200,12:00am,83%
20220107,488200,01:00am,83%
20220107,488200,02:00am,83%
20220107,488200,03:00am,83%
20220107,488200,04:00am,83%
20220107,488200,05:00am,83%
20220107,488200,06:00am,83%
20220107,488200,07:00am,88%
20220107,488200,08:00am,88%
20220107,488200,09:00am,78%
20220107,488200,10:00am,78%
20220107,488200,11:00am,73%
20220107,488200,12:00pm,69%
20220107,488200,01:00pm,69%
20220107,488200,02:00pm,73%
20220107,488200,03:00pm,61%
20220107,488200,04:00pm,61%
20220107,488200,05:00pm,65%
20220107,488200,06:00pm,69%
20220107,488200,07:00pm,69%
20220107,488200,08:00pm,73%
20220107,488200,09:00pm,73%
20220107,488200,10:00pm,83%
20220107,488200,11:00pm,83%
20220108,488200,12:00am,88%
20220108,488200,01:00am,88%
20220108,488200,02:00am,82%
20220108,488200,03:00am,82%
20220108,488200,04:00am,88%
20220108,488200,05:00am,94%
20220108,488200,06:00am,94%
20220108,488200,07:00am,83%
20220108,488200,08:00am,83%
20220108,488200,09:00am,78%
20220108,488200,10:00am,73%
20220108,488200,11:00am,73%
20220108,488200,12:00pm,73%
20220108,488200,01:00pm,69%
20220108,488200,02:00pm,69%
20220108,488200,03:00pm,73%
20220108,488200,04:00pm,73%
20220108,488200,05:00pm,83%
20220108,488200,06:00pm,83%
20220108,488200,07:00pm,83%
20220108,488200,08:00pm,83%
20220108,488200,09:00pm,83%
20220108,488200,10:00pm,88%
20220108,488200,11:00pm,94%
20220109,488200,12:00am,100%
20220109,488200,01:00am,100%
20220109,488200,02:00am,94%
20220109,488200,03:00am,94%
20220109,488200,04:00am,94%
20220109,488200,05:00am,94%
20220109,488200,06:00am,100%
20220109,488200,07:00am,94%
20220109,488200,08:00am,88%
20220109,488200,09:00am,88%
20220109,488200,10:00am,82%
20220109,488200,11:00am,82%
20220109,488200,12:00pm,82%
20220109,488200,01:00pm,82%
20220109,488200,02:00pm,82%
20220109,488200,03:00pm,82%
20220109,488200,04:00pm,82%
20220109,488200,05:00pm,82%
20220109,488200,06:00pm,82%
20220109,488200,07:00pm,82%
20220109,488200,08:00pm,88%
20220109,488200,09:00pm,88%
20220109,488200,10:00pm,94%
20220109,488200,11:00pm,88%
20220110,488200,12:00am,77%
20220110,488200,01:30am,77%
20220110,488200,02:00am,72%
20220110,488200,03:00am,68%
20220110,488200,04:00am,68%
20220110,488200,05:00am,63%
20220110,488200,06:00am,63%
20220110,488200,07:00am,100%
20220110,488200,08:00am,94%
20220110,488200,09:00am,94%
20220110,488200,10:00am,94%
20220110,488200,11:00am,88%
20220110,488200,12:00pm,88%
20220110,488200,01:00pm,94%
20220110,488200,02:00pm,82%
20220110,488200,03:00pm,88%
20220110,488200,04:00pm,88%
20220110,488200,05:00pm,94%
20220110,488200,06:00pm,94%
20220110,488200,07:00pm,94%
20220110,488200,08:00pm,94%
20220110,488200,09:00pm,94%
20220110,488200,10:00pm,94%
20220110,488200,11:00pm,82%
20220111,488200,12:00am,68%
20220111,488200,01:00am,68%
20220111,488200,02:00am,82%
20220111,488200,03:00am,82%
20220111,488200,04:00am,82%
20220111,488200,05:00am,82%
20220111,488200,06:00am,88%
20220111,488200,07:00am,63%
20220111,488200,08:00am,68%
20220111,488200,09:00am,63%
20220111,488200,10:00am,59%
20220111,488200,11:00am,56%
20220111,488200,12:00pm,52%
20220111,488200,01:00pm,49%
20220111,488200,02:00pm,49%
20220111,488200,03:00pm,49%
20220111,488200,04:00pm,52%
20220111,488200,05:00pm,52%
20220111,488200,06:00pm,56%
20220111,488200,07:00pm,56%
20220111,488200,08:00pm,59%
20220111,488200,09:00pm,72%
20220111,488200,10:00pm,72%
20220111,488200,11:00pm,72%
20220112,488200,12:00am,77%
20220112,488200,01:00am,77%
20220112,488200,02:00am,88%
20220112,488200,03:00am,88%
20220112,488200,04:00am,88%
20220112,488200,05:00am,94%
20220112,488200,06:00am,88%
20220112,488200,07:00am,88%
20220112,488200,08:00am,77%
20220112,488200,09:00am,72%
20220112,488200,10:00am,72%
20220112,488200,11:00am,72%
20220112,488200,12:00pm,64%
20220112,488200,01:00pm,64%
20220112,488200,02:00pm,64%
20220112,488200,03:00pm,68%
20220112,488200,04:00pm,68%
20220112,488200,05:00pm,68%
20220112,488200,06:00pm,68%
20220112,488200,07:00pm,77%
20220112,488200,08:00pm,77%
20220112,488200,09:00pm,77%
20220112,488200,10:00pm,77%
20220112,488200,11:00pm,82%
20220113,488200,12:00am,77%
20220113,488200,01:00am,77%
20220113,488200,02:00am,77%
20220113,488200,03:00am,77%
20220113,488200,04:00am,82%
20220113,488200,05:00am,82%
20220113,488200,06:00am,82%
20220113,488200,07:00am,88%
20220113,488200,08:00am,82%
20220113,488200,09:00am,77%
20220113,488200,10:00am,72%
20220113,488200,11:00am,72%
20220113,488200,12:00pm,72%
20220113,488200,01:00pm,72%
20220113,488200,02:00pm,72%
20220113,488200,03:00pm,68%
20220113,488200,04:00pm,72%
20220113,488200,05:00pm,72%
20220113,488200,06:00pm,72%
20220113,488200,07:00pm,77%
20220113,488200,08:00pm,77%
20220113,488200,09:00pm,77%
20220113,488200,10:00pm,72%
20220113,488200,11:00pm,72%
20220114,488200,12:00am,82%
20220114,488200,01:00am,82%
20220114,488200,02:00am,88%
20220114,488200,03:00am,88%
20220114,488200,04:00am,88%
20220114,488200,05:00am,94%
20220114,488200,06:00am,94%
20220114,488200,07:00am,82%
20220114,488200,08:00am,82%
20220114,488200,09:30am,77%
20220114,488200,10:00am,77%
20220114,488200,11:00am,77%
20220114,488200,12:00pm,77%
20220114,488200,01:00pm,77%
20220114,488200,02:00pm,73%
20220114,488200,03:00pm,73%
20220114,488200,04:00pm,73%
20220114,488200,05:00pm,77%
20220114,488200,06:00pm,77%
20220114,488200,07:00pm,82%
20220114,488200,08:00pm,82%
20220114,488200,09:00pm,82%
20220114,488200,10:00pm,82%
20220114,488200,11:00pm,82%
20220115,488200,12:00am,88%
20220115,488200,01:00am,88%
20220115,488200,02:00am,88%
20220115,488200,03:00am,94%
20220115,488200,04:00am,94%
20220115,488200,05:00am,94%
20220115,488200,06:00am,94%
20220115,488200,07:00am,100%
20220115,488200,08:00am,100%
20220115,488200,09:00am,100%
20220115,488200,10:00am,94%
20220115,488200,11:00am,94%
20220115,488200,12:00pm,88%
20220115,488200,01:00pm,83%
20220115,488200,02:00pm,78%
20220115,488200,03:00pm,73%
20220115,488200,04:00pm,73%
20220115,488200,05:00pm,78%
20220115,488200,06:00pm,83%
20220115,488200,07:00pm,83%
20220115,488200,08:00pm,88%
20220115,488200,09:00pm,88%
20220115,488200,10:00pm,88%
20220115,488200,11:00pm,88%
20220116,488200,12:00am,88%
20220116,488200,01:00am,94%
20220116,488200,02:00am,94%
20220116,488200,03:00am,94%
20220116,488200,04:00am,100%
20220116,488200,05:00am,94%
20220116,488200,06:00am,88%
20220116,488200,07:00am,94%
20220116,488200,08:00am,94%
20220116,488200,09:00am,94%
20220116,488200,10:00am,83%
20220116,488200,11:00am,83%
20220116,488200,12:00pm,83%
20220116,488200,01:00pm,74%
20220116,488200,02:00pm,74%
20220116,488200,03:00pm,78%
20220116,488200,04:00pm,83%
20220116,488200,05:00pm,88%
20220116,488200,06:00pm,83%
20220116,488200,07:00pm,88%
20220116,488200,08:00pm,88%
20220116,488200,09:00pm,88%
20220116,488200,10:00pm,88%
20220116,488200,11:00pm,82%
20220117,488200,12:00am,77%
20220117,488200,01:00am,77%
20220117,488200,02:00am,77%
20220117,488200,03:00am,77%
20220117,488200,04:00am,72%
20220117,488200,05:00am,72%
20220117,488200,06:00am,77%
20220117,488200,07:00am,88%
20220117,488200,08:00am,88%
20220117,488200,09:00am,88%
20220117,488200,10:00am,77%
20220117,488200,11:00am,77%
20220117,488200,12:00pm,77%
20220117,488200,01:00pm,82%
20220117,488200,02:00pm,77%
20220117,488200,03:00pm,82%
20220117,488200,04:00pm,82%
20220117,488200,05:00pm,82%
20220117,488200,06:00pm,82%
20220117,488200,07:00pm,82%
20220117,488200,08:00pm,82%
20220117,488200,09:00pm,77%
20220117,488200,10:00pm,82%
20220117,488200,11:00pm,82%
20220118,488200,12:00am,88%
20220118,488200,01:00am,88%
20220118,488200,02:00am,94%
20220118,488200,03:00am,94%
20220118,488200,04:00am,94%
20220118,488200,05:00am,100%
20220118,488200,06:00am,94%
20220118,488200,07:00am,77%
20220118,488200,08:00am,68%
20220118,488200,09:00am,63%
20220118,488200,10:00am,52%
20220118,488200,11:00am,49%
20220118,488200,12:00pm,46%
20220118,488200,01:00pm,53%
20220118,488200,02:00pm,53%
20220118,488200,03:00pm,53%
20220118,488200,04:00pm,56%
20220118,488200,05:00pm,53%
20220118,488200,06:00pm,60%
20220118,488200,07:00pm,73%
20220118,488200,08:00pm,77%
20220118,488200,09:00pm,82%
20220118,488200,10:00pm,94%
20220118,488200,11:00pm,88%
20220119,488200,12:00am,88%
20220119,488200,01:00am,88%
20220119,488200,02:00am,88%
20220119,488200,03:00am,88%
20220119,488200,04:00am,88%
20220119,488200,05:00am,88%
20220119,488200,06:00am,94%
20220119,488200,07:00am,88%
20220119,488200,08:00am,82%
20220119,488200,09:00am,77%
20220119,488200,10:00am,68%
20220119,488200,11:00am,64%
20220119,488200,12:00pm,56%
20220119,488200,01:00pm,53%
20220119,488200,02:00pm,49%
20220119,488200,03:00pm,46%
20220119,488200,04:00pm,53%
20220119,488200,05:00pm,56%
20220119,488200,06:00pm,64%
20220119,488200,07:00pm,64%
20220119,488200,08:00pm,60%
20220119,488200,09:00pm,77%
20220119,488200,10:00pm,73%
20220119,488200,11:00pm,82%
20220120,488200,12:00am,88%
20220120,488200,01:00am,88%
20220120,488200,02:00am,94%
20220120,488200,03:00am,94%
20220120,488200,04:00am,94%
20220120,488200,05:00am,94%
20220120,488200,06:00am,88%
20220120,488200,07:00am,94%
20220120,488200,08:00am,94%
20220120,488200,09:00am,82%
20220120,488200,10:00am,82%
20220120,488200,11:00am,82%
20220120,488200,12:00pm,82%
20220120,488200,01:00pm,77%
20220120,488200,02:00pm,77%
20220120,488200,03:00pm,77%
20220120,488200,04:00pm,77%
20220120,488200,05:00pm,77%
20220120,488200,06:00pm,77%
20220120,488200,07:00pm,82%
20220120,488200,08:00pm,82%
20220120,488200,09:00pm,82%
20220120,488200,10:00pm,88%
20220120,488200,11:00pm,88%
20220121,488200,12:00am,100%
20220121,488200,01:00am,100%
20220121,488200,02:00am,100%
20220121,488200,03:00am,100%
20220121,488200,04:00am,100%
20220121,488200,05:00am,100%
20220121,488200,06:00am,100%
20220121,488200,07:00am,88%
20220121,488200,08:00am,94%
20220121,488200,09:00am,94%
20220121,488200,10:00am,94%
20220121,488200,11:00am,100%
20220121,488200,12:00pm,88%
20220121,488200,01:00pm,94%
20220121,488200,02:00pm,94%
20220121,488200,03:00pm,94%
20220121,488200,04:00pm,100%
20220121,488200,05:00pm,100%
20220121,488200,06:00pm,100%
20220121,488200,07:00pm,94%
20220121,488200,08:00pm,94%
20220121,488200,09:00pm,100%
20220121,488200,10:00pm,100%
20220121,488200,11:00pm,100%
20220122,488200,12:00am,94%
20220122,488200,01:00am,94%
20220122,488200,02:00am,100%
20220122,488200,03:00am,100%
20220122,488200,04:00am,100%
20220122,488200,05:00am,100%
20220122,488200,06:00am,100%
20220122,488200,07:00am,100%
20220122,488200,08:00am,100%
20220122,488200,09:00am,94%
20220122,488200,10:00am,100%
20220122,488200,11:00am,94%
20220122,488200,12:00pm,88%
20220122,488200,01:00pm,88%
20220122,488200,02:00pm,88%
20220122,488200,03:00pm,88%
20220122,488200,04:00pm,88%
20220122,488200,05:00pm,88%
20220122,488200,06:00pm,88%
20220122,488200,07:00pm,83%
20220122,488200,08:00pm,94%
20220122,488200,09:00pm,94%
20220122,488200,10:00pm,94%
20220122,488200,11:00pm,94%
20220123,488200,12:00am,94%
20220123,488200,01:00am,100%
20220123,488200,02:00am,94%
20220123,488200,03:00am,100%
20220123,488200,04:00am,100%
20220123,488200,05:00am,100%
20220123,488200,06:00am,100%
20220123,488200,07:00am,100%
20220123,488200,08:00am,100%
20220123,488200,09:00am,94%
20220123,488200,10:00am,100%
20220123,488200,11:00am,100%
20220123,488200,12:00pm,88%
20220123,488200,01:00pm,74%
20220123,488200,02:00pm,74%
20220123,488200,03:00pm,69%
20220123,488200,04:00pm,74%
20220123,488200,05:00pm,78%
20220123,488200,06:00pm,83%
20220123,488200,07:00pm,83%
20220123,488200,08:00pm,83%
20220123,488200,09:00pm,88%
20220123,488200,10:00pm,88%
20220123,488200,11:00pm,94%
20220124,488200,12:00am,94%
20220124,488200,01:00am,100%
20220124,488200,02:00am,94%
20220124,488200,03:00am,94%
20220124,488200,04:00am,94%
20220124,488200,05:00am,94%
20220124,488200,06:00am,94%
20220124,488200,07:00am,100%
20220124,488200,08:00am,94%
20220124,488200,09:00am,88%
20220124,488200,10:00am,83%
20220124,488200,11:00am,78%
20220124,488200,12:00pm,69%
20220124,488200,01:00pm,65%
20220124,488200,02:00pm,65%
20220124,488200,03:00pm,65%
20220124,488200,04:00pm,70%
20220124,488200,05:00pm,65%
20220124,488200,06:00pm,74%
20220124,488200,07:00pm,83%
20220124,488200,08:00pm,88%
20220124,488200,09:00pm,83%
20220124,488200,10:00pm,88%
20220124,488200,11:00pm,94%
20220125,488200,12:00am,94%
20220125,488200,01:00am,94%
20220125,488200,02:00am,94%
20220125,488200,03:00am,100%
20220125,488200,04:00am,100%
20220125,488200,05:00am,94%
20220125,488200,06:00am,100%
20220125,488200,07:00am,94%
20220125,488200,08:00am,88%
20220125,488200,09:00am,94%
20220125,488200,10:00am,94%
20220125,488200,11:00am,83%
20220125,488200,12:00pm,83%
20220125,488200,01:00pm,83%
20220125,488200,02:00pm,83%
20220125,488200,03:00pm,83%
20220125,488200,04:00pm,78%
20220125,488200,05:00pm,83%
20220125,488200,06:00pm,83%
20220125,488200,07:00pm,83%
20220125,488200,08:00pm,88%
20220125,488200,09:00pm,88%
20220125,488200,10:00pm,94%
20220125,488200,11:00pm,94%
20220126,488200,12:00am,94%
20220126,488200,01:00am,94%
20220126,488200,02:00am,100%
20220126,488200,03:00am,100%
20220126,488200,04:00am,100%
20220126,488200,05:00am,100%
20220126,488200,06:00am,100%
20220126,488200,07:00am,100%
20220126,488200,08:00am,100%
20220126,488200,09:00am,100%
20220126,488200,10:00am,94%
20220126,488200,11:00am,94%
20220126,488200,12:00pm,94%
20220126,488200,01:00pm,83%
20220126,488200,02:00pm,83%
20220126,488200,03:00pm,83%
20220126,488200,04:00pm,83%
20220126,488200,05:00pm,78%
20220126,488200,06:00pm,83%
20220126,488200,07:00pm,88%
20220126,488200,08:00pm,94%
20220126,488200,09:00pm,94%
20220126,488200,10:00pm,94%
20220126,488200,11:00pm,94%
20220127,488200,12:00am,94%
20220127,488200,01:00am,94%
20220127,488200,02:00am,94%
20220127,488200,03:00am,88%
20220127,488200,04:00am,94%
20220127,488200,05:00am,94%
20220127,488200,06:00am,88%
20220127,488200,07:00am,100%
20220127,488200,08:00am,94%
20220127,488200,09:00am,94%
20220127,488200,10:00am,88%
20220127,488200,11:00am,83%
20220127,488200,12:00pm,78%
20220127,488200,01:00pm,74%
20220127,488200,02:00pm,70%
20220127,488200,03:00pm,74%
20220127,488200,04:00pm,74%
20220127,488200,05:00pm,78%
20220127,488200,06:00pm,83%
20220127,488200,07:00pm,83%
20220127,488200,08:00pm,88%
20220127,488200,09:00pm,88%
20220127,488200,10:00pm,88%
20220127,488200,11:00pm,88%
20220128,488200,12:00am,88%
20220128,488200,01:00am,88%
20220128,488200,02:00am,94%
20220128,488200,03:00am,94%
20220128,488200,04:00am,94%
20220128,488200,05:00am,88%
20220128,488200,06:00am,94%
20220128,488200,07:00am,88%
20220128,488200,08:00am,88%
20220128,488200,09:00am,78%
20220128,488200,10:00am,78%
20220128,488200,11:00am,78%
20220128,488200,12:00pm,74%
20220128,488200,01:00pm,69%
20220128,488200,02:00pm,61%
20220128,488200,03:00pm,65%
20220128,488200,04:00pm,74%
20220128,488200,05:00pm,78%
20220128,488200,06:00pm,83%
20220128,488200,07:00pm,78%
20220128,488200,08:00pm,83%
20220128,488200,09:00pm,83%
20220128,488200,10:00pm,88%
20220128,488200,11:00pm,88%
20220129,488200,12:00am,67%
20220129,488200,01:00am,67%
20220129,488200,02:00am,72%
20220129,488200,03:00am,67%
20220129,488200,04:00am,67%
20220129,488200,05:00am,67%
20220129,488200,06:00am,63%
20220129,488200,07:00am,94%
20220129,488200,08:00am,94%
20220129,488200,09:00am,88%
20220129,488200,10:00am,94%
20220129,488200,11:00am,88%
20220129,488200,12:00pm,82%
20220129,488200,01:00pm,88%
20220129,488200,02:00pm,88%
20220129,488200,03:00pm,88%
20220129,488200,04:00pm,88%
20220129,488200,05:00pm,82%
20220129,488200,06:00pm,88%
20220129,488200,07:00pm,82%
20220129,488200,08:00pm,82%
20220129,488200,09:00pm,77%
20220129,488200,10:00pm,77%
20220129,488200,11:00pm,72%
20220130,488200,12:00am,94%
20220130,488200,01:00am,100%
20220130,488200,02:00am,94%
20220130,488200,03:00am,88%
20220130,488200,04:00am,94%
20220130,488200,05:00am,94%
20220130,488200,06:00am,94%
20220130,488200,07:00am,67%
20220130,488200,08:00am,63%
20220130,488200,09:00am,63%
20220130,488200,10:00am,63%
20220130,488200,11:00am,63%
20220130,488200,12:00pm,63%
20220130,488200,01:00pm,67%
20220130,488200,02:00pm,67%
20220130,488200,03:00pm,77%
20220130,488200,04:00pm,77%
20220130,488200,05:00pm,82%
20220130,488200,06:00pm,88%
20220130,488200,07:00pm,94%
20220130,488200,08:00pm,94%
20220130,488200,09:00pm,94%
20220130,488200,10:00pm,94%
20220130,488200,11:00pm,94%
20220131,488200,12:00am,76%
20220131,488200,01:00am,76%
20220131,488200,02:00am,76%
20220131,488200,03:00am,71%
20220131,488200,04:00am,76%
20220131,488200,05:00am,71%
20220131,488200,06:00am,71%
20220131,488200,07:00am,82%
20220131,488200,08:00am,82%
20220131,488200,09:00am,82%
20220131,488200,10:00am,77%
20220131,488200,11:00am,77%
20220131,488200,12:00pm,67%
20220131,488200,01:00pm,67%
20220131,488200,02:00pm,67%
20220131,488200,03:00pm,67%
20220131,488200,04:00pm,63%
20220131,488200,05:00pm,63%
20220131,488200,06:00pm,72%
20220131,488200,07:00pm,72%
20220131,488200,08:00pm,67%
20220131,488200,09:00pm,67%
20220131,488200,10:00pm,67%
20220131,488200,11:00pm,76%
20220201,488200,12:00am,82%
20220201,488200,01:00am,87%
20220201,488200,02:00am,87%
20220201,488200,03:00am,87%
20220201,488200,04:00am,76%
20220201,488200,05:00am,82%
20220201,488200,06:00am,87%
20220201,488200,07:00am,82%
20220201,488200,08:00am,76%
20220201,488200,09:00am,72%
20220201,488200,10:00am,67%
20220201,488200,11:00am,67%
20220201,488200,12:00pm,67%
20220201,488200,01:00pm,67%
20220201,488200,02:00pm,67%
20220201,488200,03:00pm,67%
20220201,488200,04:00pm,72%
20220201,488200,05:00pm,72%
20220201,488200,06:00pm,72%
20220201,488200,07:00pm,77%
20220201,488200,08:00pm,77%
20220201,488200,09:00pm,72%
20220201,488200,10:00pm,72%
20220201,488200,11:00pm,76%
20220202,488200,12:00am,76%
20220202,488200,01:00am,76%
20220202,488200,02:00am,71%
20220202,488200,03:00am,67%
20220202,488200,04:00am,67%
20220202,488200,05:00am,67%
20220202,488200,06:00am,67%
20220202,488200,07:00am,87%
20220202,488200,08:00am,82%
20220202,488200,09:00am,82%
20220202,488200,10:00am,82%
20220202,488200,11:00am,82%
20220202,488200,12:00pm,77%
20220202,488200,01:00pm,77%
20220202,488200,02:00pm,67%
20220202,488200,03:00pm,77%
20220202,488200,04:00pm,67%
20220202,488200,05:00pm,72%
20220202,488200,06:00pm,72%
20220202,488200,07:00pm,72%
20220202,488200,08:00pm,72%
20220202,488200,09:00pm,72%
20220202,488200,10:00pm,76%
20220202,488200,11:00pm,76%
20220203,488200,12:00am,72%
20220203,488200,01:00am,67%
20220203,488200,02:00am,67%
20220203,488200,03:00am,67%
20220203,488200,04:00am,67%
20220203,488200,05:00am,67%
20220203,488200,06:00am,67%
20220203,488200,07:00am,71%
20220203,488200,08:30am,67%
20220203,488200,09:00am,58%
20220203,488200,10:00am,55%
20220203,488200,11:00am,55%
20220203,488200,12:00pm,55%
20220203,488200,01:00pm,51%
20220203,488200,02:00pm,55%
20220203,488200,03:00pm,55%
20220203,488200,04:00pm,63%
20220203,488200,05:00pm,63%
20220203,488200,06:00pm,72%
20220203,488200,07:00pm,77%
20220203,488200,08:00pm,77%
20220203,488200,09:00pm,77%
20220203,488200,10:00pm,67%
20220203,488200,11:00pm,63%
20220204,488200,12:00am,77%
20220204,488200,01:00am,72%
20220204,488200,02:00am,67%
20220204,488200,03:00am,67%
20220204,488200,04:00am,72%
20220204,488200,05:00am,72%
20220204,488200,06:00am,67%
20220204,488200,07:00am,67%
20220204,488200,08:00am,67%
20220204,488200,09:00am,67%
20220204,488200,10:00am,63%
20220204,488200,11:00am,63%
20220204,488200,12:00pm,59%
20220204,488200,01:00pm,55%
20220204,488200,02:00pm,55%
20220204,488200,03:00pm,56%
20220204,488200,04:00pm,63%
20220204,488200,05:00pm,68%
20220204,488200,06:00pm,72%
20220204,488200,07:00pm,72%
20220204,488200,08:00pm,77%
20220204,488200,09:00pm,77%
20220204,488200,10:00pm,77%
20220204,488200,11:00pm,77%
20220205,488200,12:00am,94%
20220205,488200,01:00am,94%
20220205,488200,02:00am,94%
20220205,488200,03:00am,94%
20220205,488200,04:00am,94%
20220205,488200,05:00am,94%
20220205,488200,06:00am,88%
20220205,488200,07:00am,67%
20220205,488200,08:00am,67%
20220205,488200,09:00am,59%
20220205,488200,10:00am,55%
20220205,488200,11:00am,51%
20220205,488200,12:00pm,52%
20220205,488200,01:00pm,52%
20220205,488200,02:00pm,52%
20220205,488200,03:00pm,52%
20220205,488200,04:00pm,55%
20220205,488200,05:00pm,55%
20220205,488200,06:00pm,72%
20220205,488200,07:00pm,77%
20220205,488200,08:00pm,82%
20220205,488200,09:00pm,88%
20220205,488200,10:00pm,94%
20220205,488200,11:00pm,88%
20220206,488200,12:00am,94%
20220206,488200,01:00am,94%
20220206,488200,02:00am,94%
20220206,488200,03:00am,94%
20220206,488200,04:00am,94%
20220206,488200,05:00am,94%
20220206,488200,06:00am,94%
20220206,488200,07:00am,100%
20220206,488200,08:00am,100%
20220206,488200,09:00am,100%
20220206,488200,10:00am,94%
20220206,488200,11:00am,94%
20220206,488200,12:00pm,94%
20220206,488200,01:00pm,94%
20220206,488200,02:00pm,94%
20220206,488200,03:00pm,88%
20220206,488200,04:00pm,94%
20220206,488200,05:00pm,100%
20220206,488200,06:00pm,94%
20220206,488200,07:00pm,94%
20220206,488200,08:00pm,94%
20220206,488200,09:00pm,100%
20220206,488200,10:00pm,100%
20220206,488200,11:00pm,100%
20220207,488200,12:00am,94%
20220207,488200,01:00am,94%
20220207,488200,02:00am,100%
20220207,488200,03:00am,94%
20220207,488200,04:00am,100%
20220207,488200,05:00am,100%
20220207,488200,06:00am,94%
20220207,488200,07:00am,100%
20220207,488200,08:00am,100%
20220207,488200,09:00am,94%
20220207,488200,10:00am,94%
20220207,488200,11:00am,88%
20220207,488200,12:00pm,83%
